"molregno","standard_inchi","canonical_smiles","SAMPLE","activity_id","assay_id","doc_id","record_id","standard_relation","standard_value","standard_units","standard_flag","standard_type","activity_comment","data_validity_comment","description","assay_type","assay_test_type","assay_category","assay_organism","assay_tax_id","assay_strain","assay_tissue","assay_cell_type","assay_subcellular_fraction","tid","relationship_type","confidence_score","curated_by","src_id","src_assay_id","chembl_id","target_type","pref_name","tax_id","organism","species_group_flag","Iteration","RankSantiagoFloriane","RankSereina","cScore","rSquared","ec50","ec50_l","ec50_u","EMOLECULES_ID","supplier","CATALOG_NUMBER"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1117545,126669,9357,339792,"=",2.0,,0,"Cures",,,"Number of mice surviving at 60 days postinfection when administered as a single dose of 80 mg/kg (sc) 72-h post infection","F",,,"Mus musculus",10090,,,,,50594,"N",1,"Intermediate",1,,"CHEMBL731641","ORGANISM","Mus musculus",10090,"Mus musculus",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1117546,137788,9357,339792,"=",11.9,"days",1,"Delta MST",,,"Change in mean survival time of trophozoite-induced Plasmodium berghei infection after 40 mg/kg subcutaneous dose","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL746449","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1117547,137786,9357,339792,"=",8.3,"days",1,"Delta MST",,,"Change in mean survival time of trophozoite-induced Plasmodium berghei infection after 20 mg/kg subcutaneous dose","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL746447","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1194324,132533,8968,342806,"=",5.0,,1,"Cures",,,"Antimalarial activity, administered as a single subcutaneous dose of 640 mg/kg, 72 hrs post infection measured as number of mice (Mus musculus) surviving at 60 days post infection","F",,,"Mus musculus",10090,,,,,50594,"N",1,"Expert",1,,"CHEMBL742805","ORGANISM","Mus musculus",10090,"Mus musculus",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1194325,132530,8968,342806,"=",5.0,,1,"Cures",,,"Antimalarial activity as 60-day survivors in infected mice (Mus musculus) after single 320mg/kg subcutaneous dose 72 hr post infection","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL742802","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1194326,132528,8968,342806,"=",5.0,,1,"Cures",,,"Antimalarial activity as 60-day survivors in Plasmodium berghei infected mice (Mus musculus) after single 160mg/kg subcutaneous dose 72 hr post infection","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL742800","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1194327,132534,8968,342806,"=",2.0,,1,"Cures",,,"Antimalarial activity, administered as a single subcutaneous dose of 80 mg/kg, 72 hrs post infection measured as number of mice (Mus musculus) surviving at 60 days post infection","F",,,"Mus musculus",10090,,,,,50594,"N",1,"Expert",1,,"CHEMBL840400","ORGANISM","Mus musculus",10090,"Mus musculus",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1194328,127174,8968,342806,"=",11.9,"days",1,"Delta MST",,,"Difference in mean survival time in mice (Mus musculus) (control = 6.2 days) after single 40mg/kg subcutaneous dose 72hr post infection","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL739307","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1194329,127172,8968,342806,"=",8.3,"days",1,"Delta MST",,,"Change in mean survival time for control (average 6.2 days) versus treated mice (Mus musculus) 72 hrs after 20 mg/kg subcutaneous dose","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL739305","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1194330,127169,8968,342806,"=",5.7,"days",1,"Delta MST",,,"Change in mean survival time for control (average 6.2 days) versus treated mice (Mus musculus) 72 hrs after 10 mg/kg subcutaneous dose","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL739302","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1233460,155109,12806,42611,"=",24.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum K1","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL763683","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1233461,155110,12806,42611,"=",20.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum T9-96","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL763684","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1233462,23237,12806,42611,"=",4.95,,0,"pKa",,,"pKa value of compound was evaluated","A",,,,,,,,,22224,"U",0,"Autocuration",1,,"CHEMBL639045","ADMET","ADMET",,,,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1471397,311971,21141,381010,"=",0.34,"ug.mL-1",1,"IC50",,,"Tested for growth inhibitory activity against Leishmania amazonensis promastigotes","F",,,"Leishmania amazonensis",5659,,,,,50457,"N",1,"Expert",1,,"CHEMBL834388","ORGANISM","Leishmania amazonensis",5659,"Leishmania amazonensis",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1471398,311971,21141,381010,"=",950.0,"nM",1,"IC50",,,"Tested for growth inhibitory activity against Leishmania amazonensis promastigotes","F",,,"Leishmania amazonensis",5659,,,,,50457,"N",1,"Expert",1,,"CHEMBL834388","ORGANISM","Leishmania amazonensis",5659,"Leishmania amazonensis",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1471399,301520,21141,381010,"=",,,1,"LogP",,"Potential missing data","Partition coefficient (logP)","A",,,,,,,,,22224,"U",0,"Autocuration",1,,"CHEMBL876452","ADMET","ADMET",,,,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1471400,300685,21141,381010,"=",,,0,"pKa",,"Potential missing data","pKa was determined","A",,,,,,,,,22224,"U",0,"Autocuration",1,,"CHEMBL826124","ADMET","ADMET",,,,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1794886,422247,34728,619251,"=",7.9E8,"nM",1,"IC50",,"Outside typical range","Inhibition of beta-hematin formation by BHIA assay","B",,,"Plasmodium falciparum",5833,,,,,311,"H",4,"Expert",1,,"CHEMBL855965","SINGLE PROTEIN","Histidine-rich protein",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",1819125,426926,35096,625774,"=",167000.0,"nM",1,"IC50",,"Outside typical range","Inhibition of Tween 20-induced beta-hematin formation by colorimetric assay","B",,,"Plasmodium falciparum",5833,,,,,311,"H",4,"Expert",1,,"CHEMBL909252","SINGLE PROTEIN","Histidine-rich protein",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2108541,465982,38583,694999,"=",9.7,"nM",1,"IC50",,,"Antiparasitic activity against chloroquine-sensitive Plasmodium falciparum 3D7","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Intermediate",1,,"CHEMBL931166","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2108575,465983,38583,694999,"=",6.4,"nM",1,"IC50",,,"Antiparasitic activity against chloroquine-resistant Plasmodium falciparum K1","F",,,"Plasmodium falciparum",5833,"K1",,,,50425,"N",1,"Intermediate",1,,"CHEMBL931167","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2108593,465984,38583,694999,"=",0.6,,0,"Ratio IC50",,,"Relative IC50 against Plasmodium falciparum K1 and 3D7","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL931168","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2108627,465985,38583,694999,,,,0,"TD50","Not Determined",,"Cytotoxicity against human KB cells by alamar blue assay","F",,,"Homo sapiens",9606,,,"KB ",,81115,"N",1,"Autocuration",1,,"CHEMBL931169","CELL-LINE","KB ",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2108657,465995,38583,694999,"=",9.5,"nM",1,"IC50",,,"Antiparasitic activity against chloroquine-sensitive Plasmodium falciparum by [3H]hypoxanthine incorporation","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL931179","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2127621,471696,39041,703554,"=",6.68,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-sensitive Plasmodium falciparum FC27","F",,,"Plasmodium falciparum",5833,"FC27",,,,50425,"N",1,"Intermediate",1,,"CHEMBL952987","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2127623,471697,39041,703554,"=",14.78,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-sensitive Plasmodium falciparum T996","F",,,"Plasmodium falciparum",5833,"T996",,,,50425,"N",1,"Intermediate",1,,"CHEMBL952988","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2127625,471698,39041,703554,"=",18.36,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Intermediate",1,,"CHEMBL952989","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2127627,471699,39041,703554,"=",17.48,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 106/1","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL952990","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2127629,471700,39041,703554,"=",22.38,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1","F",,,"Plasmodium falciparum",5833,"K1",,,,50425,"N",1,"Intermediate",1,,"CHEMBL952991","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2127631,471701,39041,703554,"=",26.66,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-resistant Plasmodium falciparum RSA11","F",,,"Plasmodium falciparum",5833,"RSA11",,,,50425,"N",1,"Intermediate",1,,"CHEMBL952992","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2127633,471702,39041,703554,"=",32.71,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-resistant Plasmodium falciparum 7G8-mdr7G8","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL952993","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2127635,471703,39041,703554,"=",17.24,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-resistant Plasmodium falciparum 34-1/E","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL952994","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2127662,471708,39041,703554,,,,0,"Activity","Active",,"Reduction of [3H]dihydroartemisinin uptake in chloroquine-sensitive Plasmodium falciparum FC27 infected erythrocytes after 90 min","F",,,"Plasmodium falciparum",5833,"FC27",,,,50425,"N",1,"Intermediate",1,,"CHEMBL938372","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2127667,471709,39041,703554,,,,0,"Activity","Active",,"Reduction of [3H]dihydroartemisinin uptake in chloroquine-resistant Plasmodium falciparum K1 infected erythrocytes after 90 min","F",,,"Plasmodium falciparum",5833,"K1",,,,50425,"N",1,"Intermediate",1,,"CHEMBL938373","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2127673,471710,39041,703554,,,,0,"Activity","Active",,"Reduction of [3H]dihydroartemisinin uptake in chloroquine-sensitive Plasmodium falciparum 3D7 infected erythrocytes after 90 min","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Intermediate",1,,"CHEMBL938374","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2127678,471711,39041,703554,,,,0,"Activity","Active",,"Reduction of [3H]dihydroartemisinin uptake in chloroquine-resistant Plasmodium falciparum RSA11 infected erythrocytes after 90 min","F",,,"Plasmodium falciparum",5833,"RSA11",,,,50425,"N",1,"Intermediate",1,,"CHEMBL938375","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2142781,478933,39456,709847,"=",110000.0,"M-1",1,"Ka",,,"Displacement of quinaldine red from human AAG by fluorescence method","B",,,"Homo sapiens",9606,,,,,22226,"U",0,"Autocuration",1,,"CHEMBL936359","UNCHECKED","Unchecked",,,,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",2142791,478937,39456,709847,"=",20000.0,"M-1",1,"Ka",,,"Binding affinity to human serum albumin on sepharose column by affinity chromatography","A",,,"Homo sapiens",9606,,,,,10697,"D",9,"Autocuration",1,,"CHEMBL936363","SINGLE PROTEIN","Serum albumin",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
