"molregno","canonical_smiles","similarity","SAMPLE","Molecule_RDKitCanonical","activity_id","assay_id","doc_id","record_id","standard_relation","standard_value","standard_units","standard_flag","standard_type","activity_comment","data_validity_comment","description","assay_type","assay_test_type","assay_category","assay_organism","assay_tax_id","assay_strain","assay_tissue","assay_cell_type","assay_subcellular_fraction","tid","relationship_type","confidence_score","curated_by","src_id","src_assay_id","chembl_id","target_type","pref_name","tax_id","organism","species_group_flag","Iteration","RankSantiagoFloriane","RankSereina","cScore","rSquared","ec50","ec50_l","ec50_u","EMOLECULES_ID","supplier","CATALOG_NUMBER"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1114546,102877,16070,177468,,,,0,"Cytotoxicity","Toxic",,"Cytotoxicity upon MPMs (mouse peritoneal macrophages) at 6.3 uM concentration; Toxic Compound","A",,,"Mus musculus",10090,,,,,22224,"U",0,"Autocuration",1,,"CHEMBL715153","ADMET","ADMET",,,0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1114547,102886,16070,177468,,,,0,"NT","No toxicity",,"Cytotoxicity upon MPMs (mouse peritoneal macrophages) at 3.1 uM concentration; NT= No toxicity.","A",,,"Mus musculus",10090,,,,,22224,"U",0,"Autocuration",1,,"CHEMBL713672","ADMET","ADMET",,,0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1114548,103053,16070,177468,"=",91.0,"%",0,"Cytotoxicity",,,"Cytotoxicity upon MRC-5 cells (diploid embryonic lung cell line) at 25 uM concentration","A",,,"Homo sapiens",9606,,,"MRC5",,80291,"N",1,"Intermediate",1,,"CHEMBL714292","CELL-LINE","MRC5",9606,"Homo sapiens",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1114549,103057,16070,177468,"=",91.0,"%",0,"Cytotoxicity",,,"Cytotoxicity upon MRC-5 cells (diploid embryonic lung cell line) at 32 uM concentration","A",,,"Homo sapiens",9606,,,"MRC5",,80291,"N",1,"Intermediate",1,,"CHEMBL714296","CELL-LINE","MRC5",9606,"Homo sapiens",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1114550,103061,16070,177468,"=",0.0,"%",1,"Cytotoxicity",,,"Cytotoxicity upon MRC-5 cells (diploid embryonic lung cell line) at 8 uM concentration","A",,,"Homo sapiens",9606,,,"MRC5",,80291,"N",1,"Intermediate",1,,"CHEMBL714300","CELL-LINE","MRC5",9606,"Homo sapiens",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1114551,103047,16070,177468,"=",0.0,"%",1,"Cytotoxicity",,,"Cytotoxicity upon MRC-5 cells (diploid embryonic lung cell line) at 1 uM concentration","A",,,"Homo sapiens",9606,,,"MRC5",,80291,"N",1,"Intermediate",1,,"CHEMBL716616","CELL-LINE","MRC5",9606,"Homo sapiens",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1114552,102875,16070,177468,,,,0,"Cytotoxicity","Toxic",,"Cytotoxicity upon MPMs (mouse peritoneal macrophages) at 32 uM concentration; Toxic Compound.","A",,,"Mus musculus",10090,,,,,22224,"U",0,"Autocuration",1,,"CHEMBL715151","ADMET","ADMET",,,0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1114553,102882,16070,177468,,,,0,"NT","No toxicity",,"Cytotoxicity upon MPMs (mouse peritoneal macrophages) at 2 uM concentration; NT=No toxicity","A",,,"Mus musculus",10090,,,,,22224,"U",0,"Autocuration",1,,"CHEMBL713668","ADMET","ADMET",,,0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1114554,149390,16070,177468,"=",7.3,"nM",1,"IC50",,,"Inhibitory activity against chloroquine-resistant Plasmodium falciparum THAI","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL758317","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1114555,149387,16070,177468,"=",14.5,"nM",1,"IC50",,,"Inhibitory activity against chloroquine-resistant Plasmodium falciparum K1","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL758314","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1117542,126667,9357,339792,"=",5.0,,0,"Cures",,,"Number of mice surviving at 60 days postinfection when administered as a single dose of 640 mg/kg (sc) 72-h post infection","F",,,"Mus musculus",10090,,,,,50594,"N",1,"Intermediate",1,,"CHEMBL731639","ORGANISM","Mus musculus",10090,"Mus musculus",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1117543,126664,9357,339792,"=",5.0,,0,"Cures",,,"Number of mice surviving at 60 days postinfection when administered as a single dose of 320 mg/kg (sc) 72-h post infection","F",,,"Mus musculus",10090,,,,,50594,"N",1,"Intermediate",1,,"CHEMBL732958","ORGANISM","Mus musculus",10090,"Mus musculus",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1117544,126661,9357,339792,"=",5.0,,0,"Cures",,,"Number of mice surviving at 60 days postinfection when administered as a single dose of 160 mg/kg (sc) 72-h post infection","F",,,"Mus musculus",10090,,,,,50594,"N",1,"Intermediate",1,,"CHEMBL878230","ORGANISM","Mus musculus",10090,"Mus musculus",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1117545,126669,9357,339792,"=",2.0,,0,"Cures",,,"Number of mice surviving at 60 days postinfection when administered as a single dose of 80 mg/kg (sc) 72-h post infection","F",,,"Mus musculus",10090,,,,,50594,"N",1,"Intermediate",1,,"CHEMBL731641","ORGANISM","Mus musculus",10090,"Mus musculus",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1117546,137788,9357,339792,"=",11.9,"days",1,"Delta MST",,,"Change in mean survival time of trophozoite-induced Plasmodium berghei infection after 40 mg/kg subcutaneous dose","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL746449","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1117547,137786,9357,339792,"=",8.3,"days",1,"Delta MST",,,"Change in mean survival time of trophozoite-induced Plasmodium berghei infection after 20 mg/kg subcutaneous dose","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL746447","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1194324,132533,8968,342806,"=",5.0,,1,"Cures",,,"Antimalarial activity, administered as a single subcutaneous dose of 640 mg/kg, 72 hrs post infection measured as number of mice (Mus musculus) surviving at 60 days post infection","F",,,"Mus musculus",10090,,,,,50594,"N",1,"Expert",1,,"CHEMBL742805","ORGANISM","Mus musculus",10090,"Mus musculus",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1194325,132530,8968,342806,"=",5.0,,1,"Cures",,,"Antimalarial activity as 60-day survivors in infected mice (Mus musculus) after single 320mg/kg subcutaneous dose 72 hr post infection","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL742802","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1194326,132528,8968,342806,"=",5.0,,1,"Cures",,,"Antimalarial activity as 60-day survivors in Plasmodium berghei infected mice (Mus musculus) after single 160mg/kg subcutaneous dose 72 hr post infection","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL742800","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1194327,132534,8968,342806,"=",2.0,,1,"Cures",,,"Antimalarial activity, administered as a single subcutaneous dose of 80 mg/kg, 72 hrs post infection measured as number of mice (Mus musculus) surviving at 60 days post infection","F",,,"Mus musculus",10090,,,,,50594,"N",1,"Expert",1,,"CHEMBL840400","ORGANISM","Mus musculus",10090,"Mus musculus",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1194328,127174,8968,342806,"=",11.9,"days",1,"Delta MST",,,"Difference in mean survival time in mice (Mus musculus) (control = 6.2 days) after single 40mg/kg subcutaneous dose 72hr post infection","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL739307","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1194329,127172,8968,342806,"=",8.3,"days",1,"Delta MST",,,"Change in mean survival time for control (average 6.2 days) versus treated mice (Mus musculus) 72 hrs after 20 mg/kg subcutaneous dose","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL739305","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1194330,127169,8968,342806,"=",5.7,"days",1,"Delta MST",,,"Change in mean survival time for control (average 6.2 days) versus treated mice (Mus musculus) 72 hrs after 10 mg/kg subcutaneous dose","F",,,"Plasmodium berghei",5821,,,,,50473,"N",1,"Expert",1,,"CHEMBL739302","ORGANISM","Plasmodium berghei",5821,"Plasmodium berghei",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1233460,155109,12806,42611,"=",24.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum K1","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL763683","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1233461,155110,12806,42611,"=",20.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum T9-96","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL763684","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1233462,23237,12806,42611,"=",4.95,,0,"pKa",,,"pKa value of compound was evaluated","P",,,,,,,,,22229,"U",0,"Autocuration",1,,"CHEMBL639045","NO TARGET","No relevant target",,,0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1471397,311971,21141,381010,"=",0.34,"ug.mL-1",1,"IC50",,,"Tested for growth inhibitory activity against Leishmania amazonensis promastigotes","F",,,"Leishmania amazonensis",5659,,,,,50457,"N",1,"Expert",1,,"CHEMBL834388","ORGANISM","Leishmania amazonensis",5659,"Leishmania amazonensis",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1471398,311971,21141,381010,"=",950.0,"nM",1,"IC50",,,"Tested for growth inhibitory activity against Leishmania amazonensis promastigotes","F",,,"Leishmania amazonensis",5659,,,,,50457,"N",1,"Expert",1,,"CHEMBL834388","ORGANISM","Leishmania amazonensis",5659,"Leishmania amazonensis",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1471399,301520,21141,381010,"=",,,1,"LogP",,"Potential missing data","Partition coefficient (logP)","A",,,,,,,,,22224,"U",0,"Autocuration",1,,"CHEMBL876452","ADMET","ADMET",,,0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1471400,300685,21141,381010,"=",,,0,"pKa",,"Potential missing data","pKa was determined","P",,,,,,,,,22229,"U",0,"Autocuration",1,,"CHEMBL826124","NO TARGET","No relevant target",,,0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1794886,422247,34728,619251,"=",7.9E8,"nM",1,"IC50",,"Outside typical range","Inhibition of beta-hematin formation by BHIA assay","B",,,"Plasmodium falciparum",5833,,,,,311,"H",4,"Expert",1,,"CHEMBL855965","SINGLE PROTEIN","Histidine-rich protein",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",1819125,426926,35096,625774,"=",167000.0,"nM",1,"IC50",,"Outside typical range","Inhibition of Tween 20-induced beta-hematin formation by colorimetric assay","B",,,"Plasmodium falciparum",5833,,,,,311,"H",4,"Expert",1,,"CHEMBL909252","SINGLE PROTEIN","Histidine-rich protein",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2108541,465982,38583,694999,"=",9.7,"nM",1,"IC50",,,"Antiparasitic activity against chloroquine-sensitive Plasmodium falciparum 3D7","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Intermediate",1,,"CHEMBL931166","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2108575,465983,38583,694999,"=",6.4,"nM",1,"IC50",,,"Antiparasitic activity against chloroquine-resistant Plasmodium falciparum K1","F",,,"Plasmodium falciparum",5833,"K1",,,,50425,"N",1,"Intermediate",1,,"CHEMBL931167","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2108593,465984,38583,694999,"=",0.6,,0,"Ratio IC50",,,"Relative IC50 against Plasmodium falciparum K1 and 3D7","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL931168","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2108627,465985,38583,694999,,,,0,"TD50","Not Determined",,"Cytotoxicity against human KB cells by alamar blue assay","F",,,"Homo sapiens",9606,,,"KB ",,81115,"N",1,"Autocuration",1,,"CHEMBL931169","CELL-LINE","KB ",9606,"Homo sapiens",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2108657,465995,38583,694999,"=",9.5,"nM",1,"IC50",,,"Antiparasitic activity against chloroquine-sensitive Plasmodium falciparum by [3H]hypoxanthine incorporation","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Intermediate",1,,"CHEMBL931179","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2127662,471708,39041,703554,,,,0,"Activity","Active",,"Reduction of [3H]dihydroartemisinin uptake in chloroquine-sensitive Plasmodium falciparum FC27 infected erythrocytes after 90 min","F",,,"Plasmodium falciparum",5833,"FC27",,,,50425,"N",1,"Intermediate",1,,"CHEMBL938372","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2127667,471709,39041,703554,,,,0,"Activity","Active",,"Reduction of [3H]dihydroartemisinin uptake in chloroquine-resistant Plasmodium falciparum K1 infected erythrocytes after 90 min","F",,,"Plasmodium falciparum",5833,"K1",,,,50425,"N",1,"Intermediate",1,,"CHEMBL938373","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2127673,471710,39041,703554,,,,0,"Activity","Active",,"Reduction of [3H]dihydroartemisinin uptake in chloroquine-sensitive Plasmodium falciparum 3D7 infected erythrocytes after 90 min","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Intermediate",1,,"CHEMBL938374","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2127678,471711,39041,703554,,,,0,"Activity","Active",,"Reduction of [3H]dihydroartemisinin uptake in chloroquine-resistant Plasmodium falciparum RSA11 infected erythrocytes after 90 min","F",,,"Plasmodium falciparum",5833,"RSA11",,,,50425,"N",1,"Intermediate",1,,"CHEMBL938375","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2127621,471696,39041,703554,"=",6.68,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-sensitive Plasmodium falciparum FC27","F",,,"Plasmodium falciparum",5833,"FC27",,,,50425,"N",1,"Intermediate",1,,"CHEMBL952987","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2127623,471697,39041,703554,"=",14.78,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-sensitive Plasmodium falciparum T996","F",,,"Plasmodium falciparum",5833,"T996",,,,50425,"N",1,"Intermediate",1,,"CHEMBL952988","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
476314,"Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",0.9574468085106383,"SJ000110703-13","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O",2127625,471698,39041,703554,"=",18.36,"nM",1,"IC50",,,"Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Intermediate",1,,"CHEMBL952989","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,2,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
